randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,key_resp_trial_practice.rt,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,key_resp_trial_training.rt,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,key_resp_trial.rt,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,18,18,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,19,19,8,1,resources/Set2A.jpg,CR1,0.52,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,20,20,12,1,resources/Set2A.jpg,CR1,0.5662,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,21,21,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,22,22,15,1,resources/Set2C.jpg,CR3,0.5678,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,24,24,18,1,resources/Set2C.jpg,CR3,0.3221,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,25,25,22,1,resources/Set2C.jpg,CR3,0.5512,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,26,26,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,27,27,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,28,28,14,1,resources/Set2A.jpg,CR1,0.4325,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,29,29,3,1,resources/Set2A.jpg,CR1,0.5544,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3.0555,0,0,0,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.3454,0,1,1,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.8321,0,2,2,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0,0,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,1,1,21,1,resources/Set2A.jpg,CR1,0.4381,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,2,2,6,1,resources/Set2C.jpg,CR3,0.4419,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,3,3,22,1,resources/Set2C.jpg,CR3,0.4049,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,5,5,24,1,resources/Set2C.jpg,CR3,0.4232,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,6,6,8,1,resources/Set2A.jpg,CR1,0.403,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,m,0,7,7,10,1,resources/Set2C.jpg,CR3,0.4369,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,8,8,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,10,10,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,11,11,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,12,12,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,13,13,12,1,resources/Set2A.jpg,CR1,0.6175,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,15,15,14,1,resources/Set2A.jpg,CR1,0.4741,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,16,16,16,1,resources/Set2A.jpg,CR1,0.416,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,18,18,15,1,resources/Set2C.jpg,CR3,0.5172,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,20,20,18,1,resources/Set2C.jpg,CR3,0.5559,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,21,21,27,1,resources/Set2A.jpg,CR1,0.6676,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,22,22,20,1,resources/Set2A.jpg,CR1,0.4722,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,23,23,23,1,resources/Set2C.jpg,CR3,0.5412,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,24,24,11,1,resources/Set2C.jpg,CR3,0.4178,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,25,25,4,1,resources/Set2A.jpg,CR1,0.5355,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,26,26,13,1,resources/Set2C.jpg,CR3,0.449,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,27,27,17,1,resources/Set2C.jpg,CR3,0.4085,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,28,28,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,x,0,29,29,3,1,resources/Set2A.jpg,CR1,0.3992,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.4336,,,,,,0,0,0,8,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,1,1,2,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,2,2,6,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.4266,,,,,,0,3,3,4,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.4173,,,,,,0,4,4,3,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,5,5,18,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,6,6,9,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,7,7,11,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,8,8,26,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,9,9,17,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,10,10,7,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,11,11,22,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.693,,,,,,0,12,12,27,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,13,13,15,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.3482,,,,,,0,14,14,20,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,15,15,0,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,16,16,25,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.5236,,,,,,0,17,17,29,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,18,18,5,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,resources/Set2C.jpg,CR3,,,,,,,0,19,19,13,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,m,,,,,,resources/Set2C.jpg,CR3,0.3802,,,,,,0,20,20,23,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,,,,,,resources/Set2A.jpg,CR1,0.3582,,,,,,0,21,21,12,1,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2B.jpg,CR2,,,,,,,0,22,22,28,1,,,,,,,,,,,,
